stop_id,stop_name,stop_lat,stop_lon
1147,parada1147,-7.177190580242802,-34.918598514904623
1148,parada1148,-7.178250662337663,-34.920794475955041
1149,parada1149,-7.178610380506976,-34.920649983900482
1150,parada1150,-7.180227677339424,-34.920425442099280
1151,parada1151,-7.180101639812765,-34.920666428183999
1152,parada1152,-7.180810630621498,-34.919402548204893
1153,parada1153,-7.180905806819655,-34.919241607581952
1154,parada1154,-7.182100094511549,-34.919331830382959
1155,parada1155,-7.182686258068165,-34.919638283480467
1156,parada1156,-7.183319876415914,-34.919706808174723
1157,parada1157,-7.147635435566325,-34.906689516379522
1158,parada1158,-7.147733722346480,-34.906417122034902
1159,parada1159,-7.150982969509840,-34.902700509747177
1160,parada1160,-7.150846641246648,-34.902290143418178
1161,parada1161,-7.151072311518756,-34.899414125954920
1162,parada1162,-7.151267372565860,-34.899062684517467
1163,parada1163,-7.151684436013595,-34.897181874936138
1164,parada1164,-7.152438963818959,-34.896999708042983
1165,parada1165,-7.154488964808409,-34.894205162819482
1166,parada1166,-7.154416924342825,-34.894046460405889
1167,parada1167,-7.155081379567063,-34.892602143374397
1168,parada1168,-7.155209941381663,-34.892534173343300
1169,parada1169,-7.152002618657653,-34.893638355199933
1170,parada1170,-7.151981625827964,-34.893544082200613
1171,parada1171,-7.153951824630611,-34.897116719937557
1172,parada1172,-7.154009348272536,-34.896740756962970
1173,parada1173,-7.154557817523110,-34.898541133324521
1174,parada1174,-7.154460540102492,-34.898508230865339
1175,parada1175,-7.155882932783078,-34.901761810457302
1176,parada1176,-7.155601433432308,-34.901299463784568
1177,parada1177,-7.157066179880129,-34.904871791557987
1178,parada1178,-7.157242104302211,-34.905012611228628
1179,parada1179,-7.158558690762812,-34.904830890244376
1180,parada1180,-7.158760086794469,-34.904835205536287
1181,parada1181,-7.161122465490868,-34.903500303794232
1182,parada1182,-7.160815887556648,-34.903932630255149
1183,parada1183,-7.159935634034813,-34.900969439552753
1184,parada1184,-7.159927232178253,-34.900645219551357
1185,parada1185,-7.159169677878636,-34.898741204914010
1186,parada1186,-7.159297551313430,-34.898840202820928
1187,parada1187,-7.158399255792538,-34.896881530680687
1188,parada1188,-7.160959374925756,-34.892994565238602
1189,parada1189,-7.161759148466741,-34.890797704652790
1190,parada1190,-7.161628751760425,-34.890786457260013
1191,parada1191,-7.162644617868182,-34.888720207326891
1192,parada1192,-7.160290081494406,-34.892785112417712
1193,parada1193,-7.157812234321931,-34.892981586666210
1194,parada1194,-7.157607567051866,-34.892839461318118
1195,parada1195,-7.156365013443174,-34.896937429518680
1196,parada1196,-7.155479009275197,-34.907641887529287
1197,parada1197,-7.154812817647312,-34.907563230710267
1198,parada1198,-7.159076731634196,-34.906363392969283
1199,parada1199,-7.159342873185400,-34.906165041283543
1200,parada1200,-7.163554370108731,-34.906597098090103
1201,parada1201,-7.163316299547466,-34.906438016129137
1202,parada1202,-7.164284501331263,-34.908088414249733
1203,parada1203,-7.164374009366768,-34.908205513167808
1204,parada1204,-7.165976279147428,-34.908608394782611
1205,parada1205,-7.165620171061655,-34.908582994271796
1206,parada1206,-7.167791862110741,-34.909161989357699
1207,parada1207,-7.168079474256352,-34.909329554279793
1208,parada1208,-7.170950628341473,-34.913068950743892
1209,parada1209,-7.170802694428556,-34.913029258242503
1210,parada1210,-7.169849817048710,-34.911768871035349
1211,parada1211,-7.169706875530669,-34.911753956767399
1212,parada1212,-7.127264524951419,-34.876136934433930
1213,parada1213,-7.126592771030552,-34.872915496398377
1214,parada1214,-7.128539500894772,-34.876383815790142
1215,parada1215,-7.130149080007779,-34.872801296259247
1216,parada1216,-7.128435111306907,-34.871374204800773
1217,parada1217,-7.132114861630700,-34.871379893188170
1218,parada1218,-7.130104699331776,-34.870800231093128
1219,parada1219,-7.132211037769131,-34.871111947298672
1220,parada1220,-7.133327733340001,-34.871532830874443
1221,parada1221,-7.133549893124925,-34.871509480000640
1222,parada1222,-7.134803036232816,-34.872310178004312
1223,parada1223,-7.134948969445096,-34.872296076254408
1224,parada1224,-7.133849070234578,-34.875559418046159
1225,parada1225,-7.134172078516547,-34.875367357245260
1226,parada1226,-7.135162498957225,-34.875925759368918
1227,parada1227,-7.134556662983771,-34.878613415560999
1228,parada1228,-7.136462650435980,-34.879396175475406
1229,parada1229,-7.136887866771252,-34.877720732809522
1230,parada1230,-7.137015347992945,-34.877653041014149
1231,parada1231,-7.137716469141901,-34.874970994408280
1232,parada1232,-7.137582284733877,-34.875104468635023
1233,parada1233,-7.137198765803089,-34.873977328350463
1234,parada1234,-7.137331397055261,-34.873641406314583
1235,parada1235,-7.135932963986292,-34.875350289342009
1236,parada1236,-7.135701708498029,-34.875426419259199
1237,parada1237,-7.137574147565151,-34.881554447839278
1238,parada1238,-7.135907479609624,-34.882289216413007
1239,parada1239,-7.144165963297482,-34.869649676823492
1240,parada1240,-7.144574546005278,-34.869436482821882
1241,parada1241,-7.145901342142655,-34.871171780340461
1242,parada1242,-7.145831902736913,-34.871189732861808
1243,parada1243,-7.146494582647871,-34.872464780556243
1244,parada1244,-7.146698776266310,-34.872491529120893
1245,parada1245,-7.155260598319222,-34.888961950122230
1246,parada1246,-7.153230268152631,-34.888980488573459
1247,parada1247,-7.153306035958592,-34.889074505816360
1248,parada1248,-7.150530089976004,-34.888625230914670
1249,parada1249,-7.150467542456590,-34.888669253577540
1250,parada1250,-7.149170996786877,-34.887854054311347
1251,parada1251,-7.148848298767017,-34.887960278033802
1252,parada1252,-7.147068195789498,-34.886768521048253
1253,parada1253,-7.147143464844262,-34.886702330729428
1254,parada1254,-7.145102367634628,-34.886726221537451
1255,parada1255,-7.145176522941097,-34.886781953975166
1256,parada1256,-7.143336595402058,-34.886894438713639
1257,parada1257,-7.142692146068774,-34.886875663603533
1258,parada1258,-7.142530516350145,-34.885415057375710
1259,parada1259,-7.142071922507363,-34.884872737037163
1260,parada1260,-7.143584506253988,-34.883596566948547
1261,parada1261,-7.140107058046808,-34.888117151557310
1262,parada1262,-7.140307769028633,-34.886785226898219
1263,parada1263,-7.139153139278458,-34.886901610379581
1264,parada1264,-7.120890001527938,-34.888866702842741
1265,parada1265,-7.121946074392435,-34.890386559601993
1266,parada1266,-7.128035038367284,-34.902577721519023
1267,parada1267,-7.127801766243032,-34.901553669745738
1268,parada1268,-7.126803519640845,-34.900884531206259
1269,parada1269,-7.126664603300418,-34.901089212547660
1270,parada1270,-7.125490447963165,-34.899689486468922
1271,parada1271,-7.124618584353409,-34.898035491666683
1272,parada1272,-7.124518133654667,-34.898043456039289
1273,parada1273,-7.123994608962935,-34.890688226666462
1274,parada1274,-7.126855536517207,-34.890469723902008
1275,parada1275,-7.129870156667284,-34.889158762231951
1276,parada1276,-7.129787303642731,-34.886990561537893
1277,parada1277,-7.126282898259020,-34.885521603138109
1278,parada1278,-7.150483299213764,-34.878285034432821
1279,parada1279,-7.150560023137692,-34.878336699007868
1280,parada1280,-7.150113722503384,-34.879790225487803
1281,parada1281,-7.150246225199122,-34.879813626821239
1282,parada1282,-7.151559366411408,-34.881227448521372
1283,parada1283,-7.151742264797784,-34.881286920202498
1284,parada1284,-7.153478998082933,-34.883036269473713
1285,parada1285,-7.153231225038359,-34.882697839219951
1286,parada1286,-7.154719179314641,-34.884046027198657
1287,parada1287,-7.156892865180615,-34.883171308731619
1288,parada1288,-7.156951759862292,-34.883094558854623
1289,parada1289,-7.160683672910023,-34.884375127390463
1290,parada1290,-7.160727879825112,-34.884239756905892
1291,parada1291,-7.163433494607567,-34.882875358877911
1292,parada1292,-7.163343003563249,-34.882881710936573
1293,parada1293,-7.163688705950753,-34.881387187184558
1294,parada1294,-7.163638219914221,-34.881190759312851
1295,parada1295,-7.163564954529025,-34.880293606986207
1296,parada1296,-7.167082094772708,-34.882050353098109
1297,parada1297,-7.166991363784874,-34.881840901595687
1298,parada1298,-7.168726291633752,-34.880439483836582
1299,parada1299,-7.168923382457484,-34.879725017951287
1300,parada1300,-7.169350659624577,-34.876202060000971
1301,parada1301,-7.169386023511318,-34.876542226002890
1302,parada1302,-7.169714980852595,-34.873378805164002
1303,parada1303,-7.169972166575191,-34.871638911754367
1304,parada1304,-7.170062302217495,-34.871747957067193
1305,parada1305,-7.166892591101096,-34.871245311546268
1306,parada1306,-7.166743983643462,-34.871264180112370
1307,parada1307,-7.168686854582274,-34.869417001527111
1308,parada1308,-7.168474849046997,-34.869505149921963
1309,parada1309,-7.166542243379725,-34.871933710189388
1310,parada1310,-7.165306649063004,-34.871081977731201
1311,parada1311,-7.165304185737575,-34.870783785799709
1312,parada1312,-7.164044353140211,-34.869560163609243
1313,parada1313,-7.164073192539928,-34.869703840314124
1314,parada1314,-7.165135856862278,-34.873293724166537
1315,parada1315,-7.165238813417405,-34.873294135071930
1316,parada1316,-7.164597006549702,-34.875599663989483
1317,parada1317,-7.164673835854146,-34.875695680864482
1318,parada1318,-7.164231267480925,-34.878730891086363
1319,parada1319,-7.164018378586121,-34.879539899526883
1320,parada1320,-7.162144418565701,-34.879734024671599
1321,parada1321,-7.162671465854222,-34.879843594140070
1322,parada1322,-7.160321949964792,-34.878856376119749
1323,parada1323,-7.159604575540750,-34.878579250914903
1324,parada1324,-7.157966647148718,-34.877915009923008
1325,parada1325,-7.155057514261052,-34.878547136532568
1326,parada1326,-7.155083107903358,-34.878392783584779
1327,parada1327,-7.152862216195338,-34.876021000798033
1328,parada1328,-7.152167009591055,-34.876599436416868
1329,parada1329,-7.150508344833679,-34.876533551000023
1330,parada1330,-7.158620012419401,-34.878098950349333
1331,parada1331,-7.153941271854397,-34.874821126985857
1332,parada1332,-7.154121009172401,-34.874749995072968
1333,parada1333,-7.147010651457987,-34.875647582155153
1334,parada1334,-7.146900013889256,-34.875547070293649
1335,parada1335,-7.148015817315835,-34.876963590509177
1336,parada1336,-7.148021033177637,-34.877046423602650
1337,parada1337,-7.150624366735380,-34.876310872155287
1338,parada1338,-7.150880582205946,-34.871018712896841
1339,parada1339,-7.151233035982559,-34.870990572328381
1340,parada1340,-7.153594233530302,-34.870242793539411
1341,parada1341,-7.153673574268521,-34.870129601511252
1342,parada1342,-7.148792738048160,-34.871799700518991
1343,parada1343,-7.148536493559568,-34.871801094948182
1344,parada1344,-7.156888165593805,-34.869175617056150
1345,parada1345,-7.156718293788075,-34.869145291097070
1346,parada1346,-7.158750587962192,-34.868080371585940
1347,parada1347,-7.158955327562754,-34.868019556239481
1348,parada1348,-7.159807053912916,-34.866416899255967
1349,parada1349,-7.159822379414169,-34.866276365086676
1350,parada1350,-7.160526179519301,-34.865412125542782
1351,parada1351,-7.160541986996956,-34.865272291025839
1352,parada1352,-7.162382205163689,-34.865166667027310
1353,parada1353,-7.162121343055242,-34.865076819156030
1354,parada1354,-7.164345339692815,-34.863526623856323
1355,parada1355,-7.164715862352029,-34.863303618548123
1356,parada1356,-7.174754690398251,-34.928286944738417
1357,parada1357,-7.175077895195314,-34.928060012080557
1358,parada1358,-7.175990426004613,-34.926493191404120
1359,parada1359,-7.175890742614770,-34.926340576046663
1360,parada1360,-7.176797189047162,-34.924773722465673
1361,parada1361,-7.176875392130199,-34.924997757078792
1362,parada1362,-7.177979846109380,-34.923077524394870
1363,parada1363,-7.177703593481818,-34.923215993381298
1364,parada1364,-7.173117194402495,-34.901906599023590
1365,parada1365,-7.171080022097458,-34.904167515785332
1366,parada1366,-7.172910342472546,-34.901944674744229
1367,parada1367,-7.174218697047067,-34.907150543337274
1368,parada1368,-7.174212981663525,-34.907271239061323
1369,parada1369,-7.176990227241480,-34.908143491196562
1370,parada1370,-7.188372808716978,-34.911594033354369
1371,parada1371,-7.188905044967366,-34.911940784610820
1372,parada1372,-7.185107472857581,-34.910578364160678
1373,parada1373,-7.184647300940275,-34.910569476451244
1374,parada1374,-7.180893056128644,-34.908769528862003
1375,parada1375,-7.180748841041100,-34.908810059534261
1376,parada1376,-7.181246208439334,-34.906559131730020
1377,parada1377,-7.176984529300427,-34.908025532283233
1378,parada1378,-7.171282345905006,-34.906341927421423
1379,parada1379,-7.171623614664152,-34.906343407997760
1380,parada1380,-7.171029560453408,-34.904040783911007
1381,parada1381,-7.179102542907659,-34.905927697446167
1382,parada1382,-7.121584977318581,-34.880089260060643
1383,parada1383,-7.118219581718994,-34.866159617770137
1384,parada1384,-7.176223643475299,-34.866728345942583
1385,parada1385,-7.117829966448511,-34.869861308635940
1386,parada1386,-7.179135465178335,-34.886110467891598
1387,parada1387,-7.174282994303382,-34.833037327430397
1388,parada1388,-7.092042031414324,-34.847992719146902
1389,parada1389,-7.171859043053755,-34.886168524270538
1390,parada1390,-7.182539017932224,-34.877129024025898
1391,parada1391,-7.183011121574904,-34.878810807594043
1392,parada1392,-7.178593567619767,-34.877151640049533
1393,parada1393,-7.181406562428017,-34.879627610178737
1394,parada1394,-7.146849493900270,-34.847978731737669
1395,parada1395,-7.133524744392091,-34.881799076842277
1396,parada1396,-7.167919987770912,-34.830730638307067
1397,parada1397,-7.118869876206690,-34.841400895261692
1398,parada1398,-7.106394456971123,-34.829663130641677
1399,parada1399,-7.208623142613251,-34.835863267814403
1400,parada1400,-7.128839727576255,-34.901508514843997
1401,parada1401,-7.128964399082458,-34.901292766483969
1402,parada1402,-7.186727877089114,-34.856068113906368
1403,parada1403,-7.122277754728038,-34.879626250577417
1404,parada1404,-7.124494081394712,-34.879673878119100
1405,parada1405,-7.172196515494003,-34.838851532005229
1406,parada1406,-7.143423452172034,-34.845676692898543
1407,parada1407,-7.151396717524436,-34.845611453470532
1408,parada1408,-7.118345050725562,-34.841898843703611
1409,parada1409,-7.098923322518027,-34.866028146926958
1410,parada1410,-7.107369166492390,-34.874493161613167
1411,parada1411,-7.092308986194289,-34.846752102632230
1412,parada1412,-7.149254262363018,-34.842554502356727
1413,parada1413,-7.170375488910246,-34.885483378369173
1414,parada1414,-7.182845128078207,-34.881367574210778
1415,parada1415,-7.124591777828142,-34.836657632261748
1416,parada1416,-7.100988291156002,-34.846492361975628
1417,parada1417,-7.162130641653372,-34.889860594033337
1418,parada1418,-7.174131295483583,-34.929773821568183
1419,parada1419,-7.100583678097959,-34.857667241048397
1420,parada1420,-7.177692600910939,-34.856759302202477
1421,parada1421,-7.175226903920461,-34.859044020176150
1422,parada1422,-7.176456858045472,-34.854366320194771
1423,parada1423,-7.177980040870504,-34.853013908264607
1424,parada1424,-7.097619230079144,-34.841327140948387
1425,parada1425,-7.097441959038636,-34.836592390590880
1426,parada1426,-7.096813481585428,-34.836351135050933
1427,parada1427,-7.180239560810024,-34.877180774495507
1428,parada1428,-7.130159504117059,-34.875495204279289
1429,parada1429,-7.168441286305922,-34.828762787620597
1430,parada1430,-7.164233662531220,-34.828780024150149
1431,parada1431,-7.135672011190628,-34.833257097887049
1432,parada1432,-7.178773593526099,-34.892490499391933
1433,parada1433,-7.185162999041474,-34.876492417887768
1434,parada1434,-7.180345970715964,-34.829502573177862
1435,parada1435,-7.166224807793964,-34.857619446885067
1436,parada1436,-7.181383658440994,-34.818561999625700
1437,parada1437,-7.180212461664994,-34.820091540598661
1438,parada1438,-7.179223338467946,-34.821559538193057
1439,parada1439,-7.177462832455552,-34.821874421803393
1440,parada1440,-7.196065881908777,-34.867101222368937
1441,parada1441,-7.197788672429849,-34.865574294433031
1442,parada1442,-7.197002106760168,-34.868225763025343
1443,parada1443,-7.199125710499540,-34.866558799533507
1444,parada1444,-7.201632274690770,-34.865651257858190
1445,parada1445,-7.113721535815425,-34.842268878447143
1446,parada1446,-7.134364050372164,-34.851646159663368
1447,parada1447,-7.092057488648465,-34.848453675274740
1448,parada1448,-7.090673621228898,-34.848063833332652
1449,parada1449,-7.087664512127805,-34.848277862692818
1450,parada1450,-7.084804339702555,-34.846105955096327
1451,parada1451,-7.207252577320413,-34.841818406521099
1452,parada1452,-7.209438382942514,-34.841815405082151
1453,parada1453,-7.211006902494108,-34.841798091085082
1454,parada1454,-7.212207999192401,-34.840575725742468
1455,parada1455,-7.202052112360843,-34.853838511105117
1456,parada1456,-7.202274678539274,-34.853685769250497
1457,parada1457,-7.198799619463829,-34.798716697274720
1458,parada1458,-7.191445555015715,-34.912715043413833
1459,parada1459,-7.191091536872402,-34.914667596406773
1460,parada1460,-7.191381511448630,-34.914758843726837
1461,parada1461,-7.191351601031879,-34.912535374430107
1462,parada1462,-7.189695979522486,-34.917500610982877
1463,parada1463,-7.185177278244166,-34.919205610464758
1464,parada1464,-7.180439968418561,-34.853775260383877
1465,parada1465,-7.179113164876411,-34.852354782692473
1466,parada1466,-7.176220268799312,-34.858116162488720
1467,parada1467,-7.102792753971385,-34.845517155345533
1468,parada1468,-7.076633721141052,-34.841292820953953
1469,parada1469,-7.073001003466892,-34.843358258894092
1470,parada1470,-7.071297592703123,-34.843779793424829
1471,parada1471,-7.155864488265427,-34.827234147933417
1472,parada1472,-7.155974948831923,-34.830558764951768
1473,parada1473,-7.154299328851525,-34.826598535529683
1474,parada1474,-7.153210323564045,-34.831815661542358
1475,parada1475,-7.153272683129973,-34.833747114502863
1476,parada1476,-7.153334922086704,-34.835522273748651
1477,parada1477,-7.182383620396627,-34.828415107498827
1478,parada1478,-7.182420460626623,-34.826382420763949
1479,parada1479,-7.159272254108378,-34.796696387011828
1480,parada1480,-7.211944091966904,-34.839380353817951
1481,parada1481,-7.129977051252650,-34.824677163312643
1482,parada1482,-7.153189075634448,-34.833945277235820
1483,parada1483,-7.213123665238522,-34.837134483601922
1484,parada1484,-7.092346012767382,-34.846896846903782
1485,parada1485,-7.094824817733956,-34.847789525631420
1486,parada1486,-7.095142397008551,-34.848136068381663
1487,parada1487,-7.101144168795868,-34.840574138956910
1488,parada1488,-7.098669780610591,-34.839981897633720
1489,parada1489,-7.097600148857486,-34.839023435029951
1490,parada1490,-7.146436584873231,-34.803917666789957
1491,parada1491,-7.175447206828584,-34.911726658563737
1492,parada1492,-7.175324578888418,-34.911383835237210
1493,parada1493,-7.121150546906336,-34.872173292494622
1494,parada1494,-7.180455759855212,-34.880534721516540
1495,parada1495,-7.185594717390768,-34.882887956648858
1496,parada1496,-7.149912694889534,-34.845479842668773
1497,parada1497,-7.172431995923770,-34.862890424558721
1498,parada1498,-7.170219500855283,-34.861097736876147
1499,parada1499,-7.169504390390530,-34.857571135905182
1500,parada1500,-7.169633735762398,-34.857813748790022
1501,parada1501,-7.071014627030172,-34.835204679354597
1502,parada1502,-7.066183915202156,-34.840328406157703
1503,parada1503,-7.170861329911626,-34.871530473747548
1504,parada1504,-7.174124390121852,-34.835411477419761
1505,parada1505,-7.173932997784699,-34.835076892172133
1506,parada1506,-7.172243704119206,-34.836981112068720
1507,parada1507,-7.198461351859342,-34.861679844605227
1508,parada1508,-7.135158613700223,-34.877394550342864
1509,parada1509,-7.125181398857678,-34.889011906279777
1510,parada1510,-7.128268100810658,-34.886048958413546
1511,parada1511,-7.198109125923464,-34.887044569244473
1512,parada1512,-7.198056666225124,-34.886875116429628
1513,parada1513,-7.084788556237216,-34.843636278122737
1514,parada1514,-7.184269562261996,-34.890504399387538
1515,parada1515,-7.184461157603704,-34.888549458634188
1516,parada1516,-7.091930278081684,-34.834443066742843
1517,parada1517,-7.212640603755311,-34.848573252841327
1518,parada1518,-7.212813485244876,-34.848424446296242
1519,parada1519,-7.112126031645382,-34.879683484935804
1520,parada1520,-7.112807010511736,-34.878349863612840
1521,parada1521,-7.114059208916760,-34.881009610415788
1522,parada1522,-7.112383550009797,-34.880817414888398
1523,parada1523,-7.112662451442493,-34.884269337263042
1524,parada1524,-7.113999708409104,-34.886833913195083
1525,parada1525,-7.187764569931979,-34.883849632870799
1526,parada1526,-7.189070769943805,-34.884107319747443
1527,parada1527,-7.190860505170757,-34.884285897923370
1528,parada1528,-7.109708281223686,-34.830220389470320
1529,parada1529,-7.163553638926268,-34.833512224427317
1530,parada1530,-7.164041906277020,-34.831815364302770
1531,parada1531,-7.129144714073912,-34.828100982511003
1532,parada1532,-7.156903050317643,-34.818902915346818
1533,parada1533,-7.156915807934765,-34.819124793083589
1534,parada1534,-7.164356462047950,-34.860290700263448
1535,parada1535,-7.164074493776506,-34.860425158192740
1536,parada1536,-7.180448266006949,-34.860896160738278
1537,parada1537,-7.184181657111562,-34.875206393233057
1538,parada1538,-7.162645044068450,-34.860836981835043
1539,parada1539,-7.162751685640569,-34.861018835159378
1540,parada1540,-7.161123602390857,-34.859958635848287
1541,parada1541,-7.161104708043887,-34.860042341378993
1542,parada1542,-7.153122937365121,-34.829013623673291
1543,parada1543,-7.153078212874832,-34.829285247868633
1544,parada1544,-7.117439809104306,-34.843394013697839
1545,parada1545,-7.165090537024325,-34.798060805758041
1546,parada1546,-7.160490233366385,-34.808205101238173
1547,parada1547,-7.101560430915641,-34.864857409619532
1548,parada1548,-7.131661921978496,-34.849014825559280
1549,parada1549,-7.177416946804087,-34.827078028419258
1550,parada1550,-7.155670544539414,-34.854742303530799
1551,parada1551,-7.208669071619700,-34.836161612708310
1552,parada1552,-7.207759137491188,-34.834532009697718
1553,parada1553,-7.092517441988079,-34.860549725857140
1554,parada1554,-7.094495173635412,-34.860781795680332
1555,parada1555,-7.096562007254987,-34.860860568197452
1556,parada1556,-7.179026182654540,-34.839651641126487
1557,parada1557,-7.179134220387636,-34.840501400898347
1558,parada1558,-7.117987621922917,-34.875214941300293
1559,parada1559,-7.117448089958113,-34.844937792319143
1560,parada1560,-7.212578472329467,-34.841292165073000
1561,parada1561,-7.217750326982572,-34.836377912035452
1562,parada1562,-7.217971478018081,-34.836223569236587
1563,parada1563,-7.216456448548596,-34.842385666579140
1564,parada1564,-7.216321000209507,-34.842493274836848
1565,parada1565,-7.214941824085839,-34.841962774102207
1566,parada1566,-7.213958258996853,-34.846179014000697
1567,parada1567,-7.219725003465087,-34.846032391478488
1568,parada1568,-7.213116095953843,-34.842005377871338
1569,parada1569,-7.193887360791564,-34.913343856027588
1570,parada1570,-7.123289937502301,-34.889880197389203
1571,parada1571,-7.185992483268556,-34.883302458911878
1572,parada1572,-7.196831044965079,-34.883371126158863
1573,parada1573,-7.198076189102442,-34.881476421018938
1574,parada1574,-7.199750863212960,-34.881349960493417
1575,parada1575,-7.201033762721450,-34.882658643991547
1576,parada1576,-7.202513311389613,-34.883994477539417
1577,parada1577,-7.202455454275277,-34.884103757543841
1578,parada1578,-7.203620581926672,-34.884432320227781
1579,parada1579,-7.205070766402232,-34.883037740361793
1580,parada1580,-7.206451991323420,-34.881657411745721
1581,parada1581,-7.208207126924322,-34.879862614118018
1582,parada1582,-7.110949111717455,-34.834039717178229
1583,parada1583,-7.068638409227037,-34.844447834448260
1584,parada1584,-7.136532719076359,-34.850031375482097
1585,parada1585,-7.085047920174007,-34.843916799954648
1586,parada1586,-7.084439821602892,-34.845981138577322
1587,parada1587,-7.080841738640867,-34.831350635262638
1588,parada1588,-7.182052632174694,-34.837836915818372
1589,parada1589,-7.104364457646162,-34.845434080776329
1590,parada1590,-7.106061635764630,-34.843909221057118
1591,parada1591,-7.110014306258284,-34.843132779686243
1592,parada1592,-7.109975260583923,-34.842921798359669
1593,parada1593,-7.199273957413106,-34.861520194789577
1594,parada1594,-7.177755003175741,-34.878088730102007
1595,parada1595,-7.148477486062833,-34.848728025953008
1596,parada1596,-7.152175230422231,-34.851577538520722
1597,parada1597,-7.149366456472941,-34.846300448383637
1598,parada1598,-7.152000514531235,-34.844542301781743
1599,parada1599,-7.149135523599607,-34.850536576515729
1600,parada1600,-7.119835150716026,-34.855724488159417
1601,parada1601,-7.099932556330815,-34.869993006021232
1602,parada1602,-7.099276957775630,-34.868275179745162
1603,parada1603,-7.099534429367455,-34.866212593468511
1604,parada1604,-7.114613136511273,-34.854449742660172
1605,parada1605,-7.114335086876997,-34.849521579592377
1606,parada1606,-7.146140142656928,-34.848154419824702
1607,parada1607,-7.110180251520215,-34.843255909159019
1608,parada1608,-7.107361214314751,-34.845442359375753
1609,parada1609,-7.107068942369517,-34.843896240256349
1610,parada1610,-7.105261400480912,-34.845043520855057
1611,parada1611,-7.110499449118732,-34.847180160243489
1612,parada1612,-7.172038309053027,-34.894379067112922
1613,parada1613,-7.172638028844132,-34.891851486051593
1614,parada1614,-7.173159667115479,-34.889713867697999
1615,parada1615,-7.173304174665749,-34.888189013189418
1616,parada1616,-7.173211604379787,-34.895270588657887
1617,parada1617,-7.178811619466524,-34.869184543484863
1618,parada1618,-7.176626443225183,-34.868892326197717
1619,parada1619,-7.182492923250237,-34.871423754480631
1620,parada1620,-7.100378984396873,-34.854988326691533
1621,parada1621,-7.099130524658294,-34.854466191567553
1622,parada1622,-7.151814195387296,-34.809177296728620
1623,parada1623,-7.134882150864446,-34.828693345554107
1624,parada1624,-7.133168286462855,-34.829156948596527
1625,parada1625,-7.084661980208492,-34.845646584102909
1626,parada1626,-7.163067090668688,-34.834043966765051
1627,parada1627,-7.160599992733177,-34.872510040513014
1628,parada1628,-7.160628908005956,-34.874784529387149
1629,parada1629,-7.164864471012286,-34.880705737423717
1630,parada1630,-7.165061376088036,-34.880889676287040
1631,parada1631,-7.117622382467282,-34.889800417794589
1632,parada1632,-7.131802148145728,-34.840608133962483
1633,parada1633,-7.131931740758734,-34.840533817473030
1634,parada1634,-7.170815717120598,-34.888101776608522
1635,parada1635,-7.170778788381698,-34.889349080261589
1636,parada1636,-7.169041552682200,-34.889703153316091
1637,parada1637,-7.168881223769921,-34.889642939439462
1638,parada1638,-7.161891363150088,-34.873779355550433
1639,parada1639,-7.182801960422811,-34.935987049107283
1640,parada1640,-7.182090677548124,-34.936970981813793
1641,parada1641,-7.182832944025693,-34.938797823701591
1642,parada1642,-7.183803810830211,-34.937235699098672
1643,parada1643,-7.075710788353586,-34.831611511147287
1644,parada1644,-7.205946788806422,-34.842863034760519
1645,parada1645,-7.204621475805799,-34.848154256791886
1646,parada1646,-7.190740437362121,-34.884198079659988
1647,parada1647,-7.179614756658236,-34.899824581363468
1648,parada1648,-7.123118070544339,-34.884522592532271
1649,parada1649,-7.186892284819066,-34.873752191326673
1650,parada1650,-7.186968924128686,-34.873613044269163
1651,parada1651,-7.187662771440438,-34.872151365275897
1652,parada1652,-7.187450694829571,-34.872595815160089
1653,parada1653,-7.186699896877818,-34.869138783940933
1654,parada1654,-7.182720480996233,-34.865599108501463
1655,parada1655,-7.183547925613735,-34.864312282170197
1656,parada1656,-7.185138908007199,-34.864089065631667
1657,parada1657,-7.185339703430766,-34.862418023576410
1658,parada1658,-7.185679968578464,-34.863787078426000
1659,parada1659,-7.186880299725312,-34.865018563834390
1660,parada1660,-7.186092366356593,-34.866586811623428
1661,parada1661,-7.172216346506191,-34.863303443364551
1662,parada1662,-7.166768452591227,-34.860071734764936
1663,parada1663,-7.197468912917564,-34.834470693397243
1664,parada1664,-7.196831230241655,-34.834458519270527
1665,parada1665,-7.194834598625273,-34.838327913208573
1666,parada1666,-7.195030102916721,-34.838082509467093
1667,parada1667,-7.217705341977982,-34.809815124135802
1668,parada1668,-7.192452054178313,-34.885082825115887
1669,parada1669,-7.192499587300374,-34.885390567967150
1670,parada1670,-7.127233734333804,-34.881340168141087
1671,parada1671,-7.138594237597448,-34.851040324295397
1672,parada1672,-7.182680999340242,-34.892436470131379
1673,parada1673,-7.198915620566587,-34.883698034996968
1674,parada1674,-7.199396329002477,-34.856308880958572
1675,parada1675,-7.199309007663937,-34.855897684266502
1676,parada1676,-7.200620383193953,-34.859049143903754
1677,parada1677,-7.200778645991897,-34.859132426520468
1678,parada1678,-7.215041820262845,-34.836197056465068
1679,parada1679,-7.205188220781315,-34.840621692026147
1680,parada1680,-7.209900901513731,-34.840114213971908
1681,parada1681,-7.209705678430275,-34.840331979737563
1682,parada1682,-7.155870190271666,-34.830223984867253
1683,parada1683,-7.155784278581596,-34.827391635139747
